pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag,summary
"(1000, 1050]",7.20136,33.54972,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.59088436363636,0.3517274844776163,5.738487781818182,0.8843210498665305,-2.9601450258648208,1.6542320443492868,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1000–1050 dbar, the temperature was 7.20 °C and the salinity was 33.55 PSU (below normal)."
"(1050, 1100]",6.96384,33.54288,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.5817601,0.3702424275721171,5.5370943,0.8373373019516014,-2.805945571426017,1.7039079671652646,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1050–1100 dbar, the temperature was 6.96 °C and the salinity was 33.54 PSU (below normal)."
"(1100, 1150]",6.87112,33.56164,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.6003064,0.3699612020473509,5.34778798,0.8465082535778957,-2.8075008791518257,1.799547746358534,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1100–1150 dbar, the temperature was 6.87 °C and the salinity was 33.56 PSU (below normal)."
"(1150, 1200]",6.6824,33.565243,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.6119456,0.3727731208215162,5.12887476,0.8290794743988985,-2.807881098544005,1.873795321161872,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1150–1200 dbar, the temperature was 6.68 °C and the salinity was 33.57 PSU (below normal)."
"(1200, 1250]",6.39084,33.54652,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.60202822222222,0.4002162871766462,4.9196287000000005,0.8288297567031913,-2.6373444960683115,1.7750464291388233,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1200–1250 dbar, the temperature was 6.39 °C and the salinity was 33.55 PSU (below normal)."
"(1250, 1300]",6.19884,33.5384,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.60101111111111,0.4017914391724064,4.676710555555555,0.8036969444092577,-2.644683304601594,1.8939097069272264,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1250–1300 dbar, the temperature was 6.20 °C and the salinity was 33.54 PSU (below normal)."
"(1300, 1350]",5.9916,33.52896,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.59182188888889,0.4006945368478402,4.393286655555555,0.7438075372239723,-2.652548989687126,2.148826496716673,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1300–1350 dbar, the temperature was 5.99 °C (above normal) and the salinity was 33.53 PSU (below normal)."
"(1350, 1400]",5.82,33.523197,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.567778375,0.4239887898311308,4.178020075,0.8295649273485968,-2.463700456363582,1.9793265974346248,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1350–1400 dbar, the temperature was 5.82 °C and the salinity was 33.52 PSU (below normal)."
"(1400, 1450]",5.4821596,33.48944,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.587805555555555,0.4141255815722981,3.9701596,0.7574284315135797,-2.652252370851908,1.996228207302107,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1400–1450 dbar, the temperature was 5.48 °C and the salinity was 33.49 PSU (below normal)."
"(1450, 1500]",5.27752,33.4756,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.58517633333334,0.4176318787351097,3.760073322222222,0.7002625456818585,-2.6568286326559485,2.166968213757902,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1450–1500 dbar, the temperature was 5.28 °C (above normal) and the salinity was 33.48 PSU (below normal)."
"(1500, 1550]",5.10252,33.46336,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.560635125,0.4440817471170655,3.5647129,0.7084981106222384,-2.470885444230475,2.1705168679270312,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1500–1550 dbar, the temperature was 5.10 °C (above normal) and the salinity was 33.46 PSU (below normal)."
"(1550, 1600]",4.93516,33.4552,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.566249125,0.4497303289081833,3.442161475,0.6664439940625009,-2.4704785369875117,2.240246049632766,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1550–1600 dbar, the temperature was 4.94 °C (above normal) and the salinity was 33.46 PSU (below normal)."
"(1600, 1650]",4.78248,33.44664,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.567153875,0.4533510449781884,3.3200449625,0.6464275031802589,-2.471625217173395,2.2623341833464563,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1600–1650 dbar, the temperature was 4.78 °C (above normal) and the salinity was 33.45 PSU (below normal)."
"(1650, 1700]",4.64296,33.437557,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.57418675,0.459953037082352,3.2211036375,0.6198990095803388,-2.47118653071639,2.293690327820612,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1650–1700 dbar, the temperature was 4.64 °C (above normal) and the salinity was 33.44 PSU (below normal)."
"(1700, 1750]",4.54772,33.4324,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.572998,0.4614280684115117,3.1301321375,0.6059600663530861,-2.4718869052040127,2.3394080587382926,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1700–1750 dbar, the temperature was 4.55 °C (above normal) and the salinity was 33.43 PSU (below normal)."
"(1750, 1800]",4.45368,33.429638,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.552847142857146,0.4959415201020558,3.076837614285714,0.6349153459056643,-2.2648015891591675,2.168544821908994,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1750–1800 dbar, the temperature was 4.45 °C (above normal) and the salinity was 33.43 PSU (below normal)."
"(1800, 1850]",4.33856,33.4178,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.60246866666667,0.4448989480795796,2.946062233333333,0.5446739722585334,-2.662781451339292,2.556571155571406,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1800–1850 dbar, the temperature was 4.34 °C (above normal) and the salinity was 33.42 PSU (below normal)."
"(1850, 1900]",4.25504,33.40112,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.56250242857143,0.5129337865370731,2.9334,0.6031221125709337,-2.2641956117029696,2.1913306981338065,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1850–1900 dbar, the temperature was 4.26 °C (above normal) and the salinity was 33.40 PSU (below normal)."
"(1900, 1950]",4.19216,33.37688,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.55718371428571,0.5210632346429488,2.865394342857143,0.601637932127522,-2.265183255722312,2.2052559958297957,low,high,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1900–1950 dbar, the temperature was 4.19 °C (above normal) and the salinity was 33.38 PSU (below normal)."
"(1950, 2000]",4.1395,33.355,2020-09-11 20:25:31.002182144,2020,9,11,20:25:31.002182,-10.195,44.717,nodc_R4903028_068.nc,Western Indian Ocean,34.5248425,0.5736627928681269,2.8694551833333333,0.6387212110233551,-2.039251132448682,1.988418099708649,low,normal,"On 2020-09-11 at 20:25:31.002182 UTC, in the Western Indian Ocean (lat -10.20°, lon 44.72°), at a depth of 1950–2000 dbar, the temperature was 4.14 °C and the salinity was 33.35 PSU (below normal)."
"(0, 50]",20.815725,35.704838,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.91688817751479,1.846332981501256,19.549177393491124,5.405627529352638,0.4267647441603555,0.2343016790615897,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 0–50 dbar, the temperature was 20.82 °C and the salinity was 35.70 PSU."
"(50, 100]",19.169039,35.81052,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.98662503529412,1.830892081202164,19.14105449117647,5.191820153414921,0.44999646520122,0.0053901152190577,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 50–100 dbar, the temperature was 19.17 °C and the salinity was 35.81 PSU."
"(100, 150]",17.67492,35.821667,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,35.041496888235294,1.816326232265552,17.831301605882352,4.146793255683332,0.4295319298403665,-0.0377114546687431,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 100–150 dbar, the temperature was 17.67 °C and the salinity was 35.82 PSU."
"(150, 200]",16.12044,35.677715,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.160065853874784,0.3540356530002435,0.001487011080929,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 150–200 dbar, the temperature was 16.12 °C and the salinity was 35.68 PSU."
"(200, 250]",14.1787195,35.406937,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823527,2.5360775922539074,0.2307904638161736,-0.13912338877217,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 200–250 dbar, the temperature was 14.18 °C and the salinity was 35.41 PSU."
"(250, 300]",12.89836,35.216537,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358476,0.1743236869482019,-0.112174517346258,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 250–300 dbar, the temperature was 12.90 °C and the salinity was 35.22 PSU."
"(300, 350]",11.636084,35.017197,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,0.1255179566237498,-0.2329854515286298,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 300–350 dbar, the temperature was 11.64 °C and the salinity was 35.02 PSU."
"(350, 400]",11.033346,34.927574,2020-09-04 15:38:59.001664512,2020,9,4,15:38:59.001664,-25.95898,98.18063,nodc_R5902344_227.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,0.132566159097064,-0.0147089718364771,normal,normal,"On 2020-09-04 at 15:38:59.001664 UTC, in the Southeast Indian Ocean (lat -25.96°, lon 98.18°), at a depth of 350–400 dbar, the temperature was 11.03 °C and the salinity was 34.93 PSU."
